row_type,name_or_title,osf_link,created_date,modified_date,doi,storage_region,storage_byte_count,storage_gb,views_last_30_days,downloads_last_30_days,license,resource_type,add_ons,report_yearmonth,branding_institution_name,branding_institution_logo_url,report_month,projects_public_count,projects_private_count,registrations_public_count,registrations_embargoed_count,summary_monthly_logged_in_users,summary_monthly_active_users,published_preprint_count
project,Dataset 1,https://test.osf.io/mw983,2023-02-02,2023-09-28,,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,Testing,https://test.osf.io/a3xr8,2023-01-04,2023-09-28,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Semi-Annual Progress Report 2,https://test.osf.io/tabmk,2023-10-16,2023-10-16,,United States,0.0,0.0,1.0,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,,,,,,,,,,,,,
project,c3,https://test.osf.io/6bk2j,2020-11-16,2021-03-23,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,This is a test,https://test.osf.io/wa3eq,2025-02-07,2025-03-28,,Canada - Montréal,261845.0,0.00024386215955018997,,,GNU General Public License (GPL) 3.0,,,,,,,,,,,,,
project,VRL - Dataverse Link Baseline Project - Edited to Trigger SHARE Update,https://test.osf.io/3825p,2025-07-04,2025-07-10,,United States,0.0,0.0,,,,,Dataverse ; Dropbox,,,,,,,,,,,
project,Component 1,https://test.osf.io/cjzke,2025-05-15,2025-10-07,,United States,1291.0,1.2023374438285828e-06,,,Artistic License 2.0,,,,,,,,,,,,,
project,test,https://test.osf.io/gj4pq,2024-09-19,2024-09-19,https://doi.org/10.70102/FK2OSF.IO/GJ4PQ,United States,3599.0,3.351829946041107e-06,,,,,,,,,,,,,,,,
project,LC Test - First App for Angular FE,https://test.osf.io/pv846,2025-10-13,2025-10-13,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,The Recession Mounts the Ivory Tower: How the Lillian Goldman Law Library at Yale has met the Challenges Posed by a Declining Economy,https://test.osf.io/wk87r,2018-04-12,2020-09-16,,United States,2581382.0,0.002404099330306053,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,DC Test - Project with Files - 03222022,https://test.osf.io/fsvkn,2022-03-22,2022-03-22,,United States,4094.0,3.812834620475769e-06,,,,,Google Drive,,,,,,,,,,,
project,Public Component,https://test.osf.io/mr6q2,2022-12-19,2022-12-19,,United States,0.0,0.0,3.0,,Apache License 2.0,,,,,,,,,,,,,
project,"This is a test, only a test",https://test.osf.io/v6txs,2021-09-17,2022-02-28,https://doi.org/10.70102/FK2OSF.IO/V6TXS,United States,42764.0,3.982707858085632e-05,,,,,,,,,,,,,,,,
project,bunch of components,https://test.osf.io/b2sac,2020-11-16,2021-03-23,https://doi.org/10.70102/FK2OSF.IO/B2SAC,United States,0.0,0.0,6.0,,,,,,,,,,,,,,,
project,Financial Report,https://test.osf.io/ks4jx,2023-10-16,2023-10-16,,United States,0.0,0.0,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,,,,,,,,,,,,,
project,Data collection and publishing guidelines,https://test.osf.io/nprh9,2021-09-02,2021-11-19,,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,a new project,https://test.osf.io/eqcdu,2019-02-13,2019-04-19,https://doi.org/10.5072/OSF.IO/EQCDU,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,layer 2b,https://test.osf.io/w4py6,2025-10-17,2025-10-17,,United States,1254942.0,0.0011687558144330978,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Parent COS; Child none,https://test.osf.io/ukdjr,2019-03-28,2020-06-09,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,test spam 2,https://test.osf.io/jvbat,2023-02-15,2025-02-10,,United States,0.0,0.0,1.0,,,,,,,,,,,,,,,
project,Qualitative study,https://test.osf.io/r58yh,2025-04-09,2025-05-01,https://doi.org/10.70102/FK2OSF.IO/R58YH,United States,26012.0,2.4225562810897827e-05,,,,,,,,,,,,,,,,
project,checkout toast,https://test.osf.io/k4652,2019-04-09,2021-02-17,,United States,2157044.0,0.0020089037716388702,,,,,,,,,,,,,,,,
project,test3,https://test.osf.io/s73px,2025-02-18,2025-02-19,,United States,0.0,0.0,,,,Dataset,,,,,,,,,,,,
project,ASIST Experiment 2,https://test.osf.io/6f9tb,2019-11-15,2020-01-23,,United States,4030.0,3.7532299757003784e-06,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,High-throughput microfluidics screening of probiotic bacteria,https://test.osf.io/yzpwf,2025-02-07,2025-02-07,,United States,26915.0,2.5066547095775604e-05,,,,,,,,,,,,,,,,
project,Study 1,https://test.osf.io/8psb6,2025-10-15,2025-10-30,,United States,0.0,0.0,3.0,,Academic Free License (AFL) 3.0,,Google Drive,,,,,,,,,,,
project,ASIST Experiment 3,https://test.osf.io/fx4dc,2019-11-15,2019-11-16,,United States,0.0,0.0,1.0,,,,,,,,,,,,,,,
project,Hello,https://test.osf.io/mfzx3,2019-09-05,2019-09-06,https://doi.org/10.70102/OSF.IO/MFZX3,Germany - Frankfurt,3169.0,2.9513612389564514e-06,,,,,Redirect Link,,,,,,,,,,,
project,ZZ - DC Test - Collection Project - 02062023,https://test.osf.io/k9tdn,2023-02-06,2023-02-06,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Test component without description,https://test.osf.io/ey97f,2025-02-03,2025-05-28,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,wiki_testing,https://test.osf.io/j2pg5,2019-03-14,2019-08-14,,United States,149093.0,0.00013885367661714554,,,,,,,,,,,,,,,,
project,Uday Test Public Project,https://test.osf.io/ckdrf,2020-03-25,2020-03-25,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Gryff,https://test.osf.io/bucjh,2023-09-08,2025-01-08,,United States,16372407.0,0.015247992239892483,1.0,,,,,,,,,,,,,,,
project,Subcomponent,https://test.osf.io/qzph3,2020-05-07,2021-03-08,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Py3 From Quick File,https://test.osf.io/cg46x,2020-01-16,2020-01-16,,Canada - Montréal,45.0,4.190951585769653e-08,1.0,,,,,,,,,,,,,,,
project,askdjhaskjdhaskjdh,https://test.osf.io/kza6r,2019-03-30,2019-03-30,,United States,14742.0,1.3729557394981384e-05,,,,,,,,,,,,,,,,
project,Hypothesis: id aliquet lectus proin nibh,https://test.osf.io/dgryq,2019-11-15,2019-11-16,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,"Hypothesis: Etiam commodo mauris leo, at.",https://test.osf.io/9dyfb,2019-11-15,2019-11-16,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Ursa,https://test.osf.io/xh89w,2022-12-20,2024-06-02,,United States,2642334.0,0.002460865303874016,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Test component for registration,https://test.osf.io/hspx5,2025-10-16,2025-10-16,,United States,0.0,0.0,,,Apache License 2.0,,,,,,,,,,,,,
project,DC Test - Public Component - 01272022,https://test.osf.io/wpv72,2022-01-27,2022-01-27,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Test Project,https://test.osf.io/y89ds,2024-08-19,2025-06-18,,Germany - Frankfurt,75205230.0,0.07004032842814922,3.0,,CC0 1.0 Universal,,Google Drive,,,,,,,,,,,
project,"The Attitudes, Identities, and Individual Differences (AIID) Study and Dataset",https://test.osf.io/bt798,2025-09-16,2025-09-17,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,DOI test 6.12.25,https://test.osf.io/3tqvb,2025-06-12,2025-06-12,,United States,0.0,0.0,1.0,,,,,,,,,,,,,,,
project,Proposed Project [TEMPLATE],https://test.osf.io/cn6fd,2023-10-16,2023-10-16,,United States,0.0,0.0,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,,,,,,,,,,,,,
project,test wiki,https://test.osf.io/jed9c,2025-09-17,2025-09-18,https://doi.org/10.70102/FK2OSF.IO/JED9C,United States,5981456.0,0.005570665001869202,1.0,,,,,,,,,,,,,,,
project,New dashboard test,https://test.osf.io/gyvbx,2024-11-21,2025-06-09,https://doi.org/10.70102/FK2OSF.IO/GYVBX,United States,10169215.0,0.009470819495618343,,,CC0 1.0 Universal,Book,Redirect Link,,,,,,,,,,,
project,"Exploring the Interplay Between Quantum Entanglement, Decoherence, and Information Preservation in Open Quantum Systems: A Comparative Study of Theoretical Models and Experimental Approaches",https://test.osf.io/kyrf9,2025-06-10,2025-10-07,,United States,345962.0,0.0003222022205591202,3.0,,No license,,,,,,,,,,,,,
project,test,https://test.osf.io/6xr32,2025-02-05,2025-02-05,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Bulk Upload Test - Non-bibliographic Initiator,https://test.osf.io/64vpk,2021-12-21,2021-12-21,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Dataset 2,https://test.osf.io/se25q,2023-02-02,2023-09-28,,United States,0.0,0.0,1.0,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,test5,https://test.osf.io/8yanc,2022-09-29,2023-01-31,,Germany - Frankfurt,0.0,0.0,,,CC0 1.0 Universal,Book,,,,,,,,,,,,
project,Component 3,https://test.osf.io/q52pm,2023-05-26,2023-06-15,,United States,437.0,4.069879651069641e-07,1.0,,,,,,,,,,,,,,,
project,Templated from tmp,https://test.osf.io/epxgr,2025-10-06,2025-10-07,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,climate is great and this is change,https://test.osf.io/2kc8f,2025-10-11,2025-10-11,,Canada - Montréal,0.0,0.0,,,,,,,,,,,,,,,,
project,Test 44,https://test.osf.io/5r9c7,2022-07-20,2024-06-02,,United States,10736278.0,0.00999893806874752,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,GV Session / Angular Registration Addon Issue,https://test.osf.io/xzauf,2025-10-08,2025-10-10,,United States,0.0,0.0,,,,,Dropbox,,,,,,,,,,,
project,Templated from Fork of College Choice: Importance of Information about Colleges,https://test.osf.io/uecys,2023-09-27,2025-10-08,,Canada - Montréal,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Forward to failure,https://test.osf.io/pkjyb,2024-08-19,2024-08-19,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Py3 From Quick File,https://test.osf.io/v2wts,2020-01-16,2020-01-16,,Canada - Montréal,0.0,0.0,,,,,,,,,,,,,,,,
project,UAT Component,https://test.osf.io/3mv9q,2025-11-20,2025-11-20,,United States,0.0,0.0,5.0,,,,,,,,,,,,,,,
project,Mobile Health,https://test.osf.io/3vmeh,2024-12-04,2025-02-25,,United States,11979.0,1.1156313121318817e-05,,,,Book,ownCloud,,,,,,,,,,,
project,Fork of Curriculum test &amp; ^ % # &gt; &lt;,https://test.osf.io/q38cw,2025-10-17,2025-10-17,,United States,601656.0,0.0005603358149528503,,,CC0 1.0 Universal,,Bitbucket ; Box ; Dataverse ; Dropbox ; Github ; Google Drive ; S3 ; Zotero,,,,,,,,,,,
project,this is a sub project,https://test.osf.io/xkhr6,2025-02-26,2025-03-04,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,c6,https://test.osf.io/tavwh,2020-11-16,2021-03-23,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Protocol 2,https://test.osf.io/ug7kz,2023-01-26,2023-09-28,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Data,https://test.osf.io/jskqf,2023-09-05,2025-11-20,,United States,0.0,0.0,4.0,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Legacy Affiliation,https://test.osf.io/bc8u3,2019-03-28,2019-04-27,,United States,170455.0,0.0001587485894560814,1.0,,,,,,,,,,,,,,,
project,Test supplement project,https://test.osf.io/ruwts,2025-01-13,2025-01-13,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Slime is Just Slime,https://test.osf.io/bcu5d,2017-08-16,2017-08-16,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Test 100,https://test.osf.io/u3pex,2022-11-23,2023-09-28,,United States,0.0,0.0,,,Apache License 2.0,,,,,,,,,,,,,
project,Test Component [ANG-905],https://test.osf.io/nftzq,2025-10-08,2025-10-08,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Test Project,https://test.osf.io/mqpg2,2024-07-30,2025-02-06,,United States,16306.0,1.5186145901679993e-05,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Test for existing behavior,https://test.osf.io/hu3fj,2019-04-22,2019-04-22,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Canopy measurements within Shenandoah National Park,https://test.osf.io/rxcpf,2024-01-30,2025-09-17,,Canada - Montréal,20855822.0,0.01942349784076214,1.0,,CC-By Attribution 4.0 International,,Github,,,,,,,,,,,
project,Node 1,https://test.osf.io/3zrqe,2019-12-26,2019-12-27,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Verified Resource Links Test,https://test.osf.io/pxe96,2025-07-08,2025-10-01,,United States,2067127.0,0.0019251620396971703,,,CC0 1.0 Universal,,Google Drive ; S3,,,,,,,,,,,
project,sdfsa,https://test.osf.io/tb5s4,2021-09-29,2021-10-05,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,c5,https://test.osf.io/zp37h,2020-11-16,2021-03-23,,United States,0.0,0.0,3.0,,,,,,,,,,,,,,,
project,New Research Project,https://test.osf.io/s3wm4,2025-02-18,2025-02-19,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,filtoast,https://test.osf.io/mux8d,2019-11-19,2024-05-13,,United States,908849.0,0.000846431590616703,,,No license,,,,,,,,,,,,,
project,Timeline Snapshot,https://test.osf.io/sdtep,2023-10-16,2023-10-16,,United States,0.0,0.0,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,,,,,,,,,,,,,
project,Gitlab Addon,https://test.osf.io/4xmvn,2025-02-25,2025-10-03,,United States,0.0,0.0,,,,,GitLab,,,,,,,,,,,
project,Character Lab Collection Moderation Demo,https://test.osf.io/sx8wb,2023-01-04,2023-09-28,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Fork of test contributor,https://test.osf.io/3wgxc,2021-07-21,2025-03-28,,United States,1791113.0,0.0016681039705872536,,,CC0 1.0 Universal,,GitLab ; Onedrive,,,,,,,,,,,
project,Test,https://test.osf.io/e4xw2,2019-06-26,2019-06-27,,Germany - Frankfurt,8.0,7.450580596923828e-09,,,,,,,,,,,,,,,,
project,Timeline snapshot,https://test.osf.io/hsfcp,2023-10-13,2023-10-13,,United States,0.0,0.0,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,,,,,,,,,,,,,
project,"Global Flourishing Outcome Data, US",https://test.osf.io/zh5qj,2024-09-20,2025-02-18,,United States,30526982.0,0.02843046747148037,,,Eclipse Public License 1.0,,,,,,,,,,,,,
project,Study 1,https://test.osf.io/z9jg5,2025-10-15,2025-10-15,,United States,0.0,0.0,,,Academic Free License (AFL) 3.0,,,,,,,,,,,,,
project,Timeline snapshot,https://test.osf.io/utz25,2023-10-16,2023-10-16,,United States,0.0,0.0,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,,,,,,,,,,,,,
project,My Research Project,https://test.osf.io/3ygum,2025-02-18,2025-02-19,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Grant Project Data,https://test.osf.io/ehq3v,2025-02-18,2025-02-19,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Fork of Test DOI 2 June 12 25,https://test.osf.io/e46qc,2025-08-11,2025-08-11,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,test 3- embargo,https://test.osf.io/z2mtd,2021-09-20,2021-12-31,,United States,15903.0,1.4810822904109955e-05,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Preprint Phase 2,https://test.osf.io/bygpe,2024-03-19,2024-05-24,,United States,310053.0,0.00028875935822725296,1.0,,,,,,,,,,,,,,,
project,Test registration submission,https://test.osf.io/rf3zp,2024-10-08,2025-02-06,,United States,16306.0,1.5186145901679993e-05,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,Analysis,https://test.osf.io/vmugq,2019-11-15,2019-11-16,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Test,https://test.osf.io/knfqz,2020-07-02,2020-10-09,,United States,351663.0,0.000327511690557003,,,,,,,,,,,,,,,,
project,test,https://test.osf.io/3xuks,2022-03-28,2022-05-02,https://doi.org/10.70102/FK2OSF.IO/3XUKS,United States,26854584.0,0.025010280311107635,,,,,,,,,,,,,,,,
project,germany,https://test.osf.io/5za2n,2019-06-03,2019-10-16,https://doi.org/10.70102/OSF.IO/5ZA2N,Germany - Frankfurt,0.0,0.0,,,,,Google Drive,,,,,,,,,,,
project,test,https://test.osf.io/cj84f,2019-02-04,2019-02-04,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,With Addons,https://test.osf.io/wkh6u,2020-01-16,2020-01-16,,Canada - Montréal,17861.0,1.6634352505207062e-05,,,,,Bitbucket ; Box ; Dropbox ; Google Drive,,,,,,,,,,,
project,Josh Testing,https://test.osf.io/sg8z4,2025-10-07,2025-11-12,,United States,0.0,0.0,2.0,,No license,,,,,,,,,,,,,
project,Bulk Upload Test - Read-write  Initiator,https://test.osf.io/zxgqv,2021-12-21,2021-12-21,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Test Test 22,https://test.osf.io/eym7s,2022-09-06,2023-09-28,,United States,3546.0,3.302469849586487e-06,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,Provider - GitLab - Scope test,https://test.osf.io/3jxv2,2020-03-31,2021-02-05,,United States,0.0,0.0,,,,,GitLab,,,,,,,,,,,
project,blanktest,https://test.osf.io/vtnyz,2023-03-14,2023-06-05,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,User Support Test,https://test.osf.io/8cpzw,2020-03-31,2021-03-23,,United States,3313044.0,0.0030855126678943634,,,,,Google Drive,,,,,,,,,,,
project,DC Test - New Public Project - 09192022,https://test.osf.io/begwy,2022-09-19,2023-02-20,,United States,216953.0,0.0002020532265305519,,,,,,,,,,,,,,,,
project,Nici is Testing Angular,https://test.osf.io/qp87r,2025-09-30,2025-10-02,,Canada - Montréal,2758457.0,0.002569013275206089,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Node 2,https://test.osf.io/yekhx,2019-12-26,2019-12-27,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Analysis,https://test.osf.io/mfxhw,2019-11-15,2019-11-15,,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,Performance Test Project: Timing Variations and Spin Evolution in Radio Pulsars,https://test.osf.io/jsep7,2025-10-11,2025-10-20,https://doi.org/10.70102/FK2OSF.IO/JSEP7,United States,37426484.0,0.03485612943768501,1.0,,Artistic License 2.0,OutputManagementPlan,,,,,,,,,,,,
project,Bulk Upload Test - Read-only Initiator,https://test.osf.io/4ds9h,2021-12-21,2021-12-21,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,SHARE Upgrade CRUD Project,https://test.osf.io/g47ar,2025-06-27,2025-06-27,,United States,0.0,0.0,,,,,,,,,,,,,,,,
project,Bird Sounds,https://test.osf.io/tw3me,2024-08-13,2025-09-17,,United States,99574.0,9.273551404476166e-05,1.0,,,,,,,,,,,,,,,
project,Test new component for spot check,https://test.osf.io/vky6s,2025-10-27,2025-10-27,,United States,0.0,0.0,,,Apache License 2.0,,,,,,,,,,,,,
project,Test Project 1,https://test.osf.io/7nwdq,2024-06-03,2025-01-08,,United States,140629.0,0.00013097096234560013,2.0,,,,figshare,,,,,,,,,,,
project,test this,https://test.osf.io/ezdxf,2024-09-20,2024-11-27,,Canada - Montréal,3181970.0,0.002963440492749214,1.0,,Other,Dataset,Google Drive,,,,,,,,,,,
project,test reg,https://test.osf.io/hv927,2025-09-18,2025-10-13,,Canada - Montréal,0.0,0.0,,,CC0 1.0 Universal,,Google Drive,,,,,,,,,,,
project,DC Test - New Project - 04142022,https://test.osf.io/x2h6n,2022-04-14,2023-02-06,,United States,3600.0,3.3527612686157227e-06,,,CC0 1.0 Universal,,Github,,,,,,,,,,,
project,sniff test,https://test.osf.io/42fm3,2023-12-15,2024-01-05,,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,Test Contributor Claim &amp; Test Download Counts,https://test.osf.io/cebsa,2023-03-29,2023-05-19,,United States,309695.0,0.0002884259447455406,1.0,,,,,,,,,,,,,,,
project,Testing collections,https://test.osf.io/vusr9,2025-01-14,2025-10-07,,United States,1059980.0,0.000987183302640915,1.0,,Artistic License 2.0,,Bitbucket ; Dataverse ; figshare ; Github ; GitLab ; Google Drive ; Mendeley ; Onedrive ; ownCloud ; S3 ; Zotero,,,,,,,,,,,
project,Google file picker test,https://test.osf.io/vphbg,2025-06-13,2025-06-17,,United States,1332073.0,0.0012405896559357643,4.0,,CC0 1.0 Universal,,,,,,,,,,,,,
project,test comp 12,https://test.osf.io/8da4e,2025-10-23,2025-10-30,,Canada - Montréal,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
project,This is my great survey,https://test.osf.io/urkt6,2020-10-07,2020-10-07,,United States,14465.0,1.3471581041812897e-05,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
project,VRL - Dataverse Storage Baseline Project,https://test.osf.io/rzku9,2025-07-04,2025-07-04,,United States,0.0,0.0,1.0,,,,Dataverse ; Dropbox,,,,,,,,,,,
project,test affil comp,https://test.osf.io/s7tnp,2025-10-17,2025-10-17,,United States,84468.0,7.866695523262024e-05,,,CC0 1.0 Universal,,Google Drive,,,,,,,,,,,
project,layer 2,https://test.osf.io/kdbzy,2025-10-17,2025-10-17,,United States,333102.0,0.0003102254122495651,,,CC0 1.0 Universal,,,,,,,,,,,,,
registration,"Test component without description This metadata applies only to the registration you are creating,",https://test.osf.io/6jx5h,2025-02-03,2025-09-24,https://doi.org/10.70102/FK2OSF.IO/6JX5H,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
registration,Test file counts,https://test.osf.io/qv983,2019-07-15,2019-07-15,,Germany - Frankfurt,12516.0,1.1656433343887329e-05,,,,StudyRegistration,,,,,,,,,,,,
registration,New draft to test questions/answers and files,https://test.osf.io/c6neg,2025-09-23,2025-10-16,https://doi.org/10.70102/FK2OSF.IO/C6NEG,United States,6474.0,6.029382348060608e-06,1.0,,GNU Lesser General Public License (LGPL) 2.1,BookChapter,,,,,,,,,,,,
